CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
155316.0,61.0,Male,27.0,23.0,4.0,0.0,Basic,Quarterly,960.0,16.0,1.0
28826.0,51.0,Female,32.0,23.0,5.0,0.0,Standard,Monthly,972.0,11.0,1.0
174076.0,55.0,Male,37.0,8.0,8.0,25.0,Basic,Monthly,764.0,24.0,1.0
308616.0,26.0,Male,38.0,2.0,1.0,18.0,Standard,Annual,739.94,1.0,0.0
147606.0,37.0,Male,29.0,6.0,10.0,29.0,Standard,Annual,989.0,13.0,1.0
337818.0,35.0,Male,53.0,2.0,1.0,9.0,Premium,Annual,656.5,12.0,0.0
65522.0,27.0,Female,2.0,14.0,10.0,3.0,Standard,Annual,131.0,23.0,1.0
244089.0,44.0,Female,4.0,9.0,9.0,11.0,Basic,Annual,571.61,21.0,1.0
72467.0,37.0,Male,52.0,16.0,8.0,9.0,Basic,Monthly,955.0,19.0,1.0
45498.0,18.0,Female,35.0,28.0,4.0,24.0,Standard,Monthly,281.0,6.0,1.0
282497.0,22.0,Male,41.0,6.0,1.0,14.0,Standard,Annual,646.71,14.0,0.0
257722.0,55.0,Male,56.0,16.0,10.0,6.0,Premium,Quarterly,434.87,21.0,1.0
251798.0,29.0,Male,34.0,17.0,5.0,14.0,Premium,Annual,980.36,5.0,1.0
68466.0,25.0,Female,55.0,3.0,4.0,21.0,Basic,Quarterly,240.0,19.0,1.0
191228.0,23.0,Female,20.0,25.0,6.0,1.0,Basic,Annual,258.0,3.0,1.0
440119.0,23.0,Male,6.0,9.0,2.0,16.0,Standard,Quarterly,900.94,8.0,0.0
79795.0,26.0,Female,38.0,26.0,5.0,27.0,Premium,Monthly,138.0,20.0,1.0
177572.0,50.0,Female,52.0,22.0,5.0,2.0,Premium,Monthly,178.0,17.0,1.0
238535.0,64.0,Male,51.0,9.0,9.0,21.0,Standard,Monthly,555.25,4.0,1.0
12251.0,27.0,Male,2.0,3.0,4.0,9.0,Premium,Monthly,773.0,21.0,1.0
102545.0,29.0,Male,13.0,29.0,8.0,13.0,Basic,Quarterly,954.0,16.0,1.0
427829.0,28.0,Male,21.0,28.0,1.0,4.0,Premium,Annual,565.96,24.0,0.0
407229.0,24.0,Female,41.0,3.0,2.0,5.0,Premium,Annual,833.29,9.0,0.0
61623.0,34.0,Male,19.0,10.0,8.0,27.0,Basic,Annual,182.0,2.0,1.0
171201.0,47.0,Male,26.0,11.0,7.0,9.0,Basic,Annual,592.0,18.0,1.0
411411.0,31.0,Male,38.0,29.0,1.0,11.0,Standard,Quarterly,886.27,15.0,0.0
19075.0,24.0,Male,24.0,10.0,2.0,23.0,Standard,Monthly,493.0,25.0,1.0
301665.0,22.0,Male,33.0,10.0,2.0,13.0,Premium,Annual,580.53,16.0,0.0
328341.0,38.0,Male,5.0,15.0,1.0,5.0,Standard,Quarterly,660.39,7.0,0.0
49832.0,53.0,Female,2.0,23.0,6.0,26.0,Standard,Quarterly,175.0,29.0,1.0
215204.0,33.0,Male,41.0,8.0,10.0,6.0,Standard,Quarterly,334.81,2.0,1.0
398555.0,34.0,Male,56.0,26.0,0.0,16.0,Premium,Quarterly,722.64,30.0,0.0
404377.0,41.0,Female,44.0,24.0,1.0,13.0,Standard,Quarterly,839.55,10.0,0.0
425613.0,46.0,Male,19.0,10.0,1.0,19.0,Premium,Annual,595.3,15.0,0.0
407038.0,25.0,Male,9.0,24.0,0.0,20.0,Basic,Annual,783.09,23.0,0.0
202054.0,39.0,Female,56.0,21.0,10.0,6.0,Standard,Monthly,746.0,22.0,1.0
371964.0,26.0,Male,6.0,22.0,2.0,18.0,Basic,Quarterly,813.24,24.0,0.0
413492.0,44.0,Male,55.0,29.0,2.0,9.0,Standard,Annual,668.65,9.0,0.0
163597.0,23.0,Male,5.0,12.0,9.0,12.0,Standard,Quarterly,668.0,4.0,1.0
141420.0,29.0,Female,11.0,20.0,6.0,29.0,Standard,Monthly,147.0,25.0,1.0
399311.0,33.0,Female,49.0,7.0,2.0,9.0,Premium,Annual,987.18,2.0,0.0
287951.0,44.0,Male,3.0,12.0,1.0,20.0,Standard,Quarterly,835.81,26.0,0.0
159438.0,20.0,Male,11.0,5.0,2.0,8.0,Basic,Annual,378.0,12.0,1.0
442788.0,38.0,Female,33.0,16.0,1.0,16.0,Premium,Quarterly,682.18,15.0,0.0
232742.0,26.0,Male,16.0,29.0,6.0,7.0,Premium,Monthly,124.77,3.0,1.0
223453.0,60.0,Female,13.0,23.0,8.0,17.0,Premium,Monthly,760.45,20.0,1.0
442906.0,46.0,Female,33.0,19.0,1.0,16.0,Basic,Annual,956.01,3.0,0.0
398900.0,27.0,Female,12.0,11.0,1.0,11.0,Premium,Annual,582.72,14.0,0.0
350753.0,33.0,Female,23.0,11.0,0.0,15.0,Standard,Quarterly,846.72,8.0,0.0
344015.0,22.0,Male,45.0,12.0,1.0,13.0,Basic,Annual,635.01,4.0,0.0
317595.0,45.0,Male,16.0,10.0,0.0,10.0,Basic,Quarterly,615.27,19.0,0.0
91089.0,65.0,Female,31.0,15.0,7.0,21.0,Basic,Annual,830.0,15.0,1.0
391608.0,46.0,Female,55.0,16.0,1.0,2.0,Standard,Annual,990.25,10.0,0.0
302558.0,37.0,Male,41.0,5.0,1.0,18.0,Premium,Annual,710.38,20.0,0.0
267690.0,31.0,Male,11.0,25.0,2.0,2.0,Basic,Annual,567.9,23.0,0.0
210604.0,55.0,Male,14.0,19.0,7.0,5.0,Standard,Quarterly,403.2,9.0,1.0
424192.0,33.0,Female,45.0,5.0,1.0,8.0,Basic,Quarterly,715.33,7.0,0.0
372885.0,42.0,Female,58.0,7.0,1.0,13.0,Standard,Quarterly,912.04,5.0,0.0
74281.0,31.0,Female,29.0,27.0,0.0,11.0,Premium,Quarterly,265.0,16.0,1.0
210768.0,47.0,Male,3.0,8.0,0.0,20.0,Premium,Monthly,943.09,1.0,1.0
21029.0,61.0,Male,6.0,24.0,9.0,12.0,Premium,Annual,683.0,30.0,1.0
182928.0,19.0,Female,23.0,17.0,0.0,25.0,Standard,Annual,537.0,27.0,1.0
296962.0,36.0,Female,38.0,6.0,1.0,10.0,Premium,Annual,749.39,3.0,0.0
54901.0,50.0,Male,58.0,18.0,7.0,19.0,Basic,Annual,818.0,2.0,1.0
35068.0,25.0,Male,7.0,5.0,10.0,0.0,Basic,Quarterly,836.0,27.0,1.0
2911.0,64.0,Female,55.0,19.0,7.0,9.0,Premium,Monthly,464.0,19.0,1.0
139856.0,21.0,Female,26.0,29.0,6.0,3.0,Basic,Quarterly,253.0,18.0,1.0
275855.0,50.0,Male,3.0,9.0,4.0,8.0,Premium,Quarterly,972.83,21.0,0.0
402981.0,21.0,Female,11.0,8.0,2.0,14.0,Basic,Annual,776.56,8.0,0.0
31270.0,18.0,Female,59.0,27.0,6.0,5.0,Premium,Annual,578.0,25.0,1.0
337969.0,50.0,Male,41.0,12.0,2.0,11.0,Basic,Annual,589.26,12.0,0.0
245252.0,39.0,Male,47.0,24.0,10.0,5.0,Basic,Quarterly,874.94,15.0,1.0
46702.0,26.0,Female,59.0,30.0,1.0,4.0,Standard,Monthly,251.0,3.0,1.0
389744.0,24.0,Female,47.0,16.0,2.0,16.0,Premium,Quarterly,749.79,8.0,0.0
404846.0,29.0,Male,44.0,22.0,1.0,20.0,Basic,Annual,972.25,4.0,0.0
168852.0,52.0,Male,14.0,22.0,5.0,9.0,Premium,Monthly,191.0,6.0,1.0
289031.0,49.0,Male,60.0,6.0,3.0,8.0,Basic,Quarterly,556.72,21.0,0.0
209135.0,24.0,Male,54.0,19.0,4.0,3.0,Standard,Monthly,235.26,17.0,1.0
44072.0,54.0,Male,15.0,6.0,4.0,21.0,Premium,Annual,923.0,10.0,1.0
88171.0,65.0,Male,49.0,19.0,2.0,18.0,Basic,Annual,707.0,9.0,1.0
257755.0,54.0,Male,28.0,28.0,4.0,2.0,Premium,Monthly,800.63,11.0,1.0
445603.0,45.0,Male,8.0,15.0,3.0,12.0,Premium,Quarterly,546.94,19.0,0.0
237499.0,44.0,Female,11.0,2.0,2.0,10.0,Standard,Annual,908.04,26.0,1.0
370046.0,20.0,Male,3.0,27.0,2.0,14.0,Standard,Quarterly,881.43,17.0,0.0
53123.0,60.0,Female,57.0,22.0,5.0,1.0,Basic,Monthly,110.0,3.0,1.0
200752.0,23.0,Female,8.0,3.0,0.0,28.0,Basic,Quarterly,423.0,20.0,1.0
288751.0,25.0,Male,26.0,15.0,0.0,3.0,Basic,Annual,669.09,28.0,0.0
374464.0,30.0,Male,55.0,12.0,0.0,12.0,Premium,Quarterly,614.68,27.0,0.0
9383.0,40.0,Male,16.0,14.0,10.0,22.0,Basic,Annual,241.0,20.0,1.0
56943.0,65.0,Female,17.0,30.0,5.0,24.0,Premium,Monthly,255.0,10.0,1.0
222628.0,44.0,Male,34.0,13.0,8.0,9.0,Premium,Annual,129.64,14.0,1.0
81793.0,25.0,Female,8.0,2.0,9.0,17.0,Standard,Monthly,163.0,24.0,1.0
344322.0,33.0,Male,27.0,12.0,1.0,6.0,Standard,Quarterly,697.21,22.0,0.0
162309.0,45.0,Male,21.0,21.0,9.0,23.0,Basic,Quarterly,486.0,10.0,1.0
371862.0,41.0,Male,58.0,14.0,1.0,20.0,Basic,Annual,814.33,3.0,0.0
393394.0,48.0,Male,39.0,17.0,1.0,15.0,Standard,Quarterly,508.93,8.0,0.0
295558.0,42.0,Female,43.0,29.0,0.0,7.0,Standard,Quarterly,569.76,4.0,0.0
238473.0,53.0,Female,47.0,18.0,5.0,17.0,Premium,Quarterly,454.4,21.0,1.0
159142.0,28.0,Male,2.0,19.0,8.0,10.0,Standard,Monthly,842.0,9.0,1.0
187894.0,23.0,Male,50.0,4.0,2.0,5.0,Premium,Quarterly,584.0,13.0,0.0
234884.0,54.0,Female,3.0,24.0,9.0,5.0,Premium,Quarterly,955.15,18.0,1.0
227229.0,43.0,Male,45.0,22.0,8.0,29.0,Basic,Quarterly,155.24,7.0,1.0
307690.0,30.0,Female,53.0,1.0,0.0,1.0,Premium,Quarterly,538.47,5.0,0.0
312466.0,46.0,Male,58.0,27.0,2.0,18.0,Basic,Quarterly,794.82,26.0,0.0
111136.0,65.0,Female,52.0,6.0,5.0,9.0,Premium,Monthly,909.0,18.0,1.0
115481.0,30.0,Female,24.0,26.0,4.0,29.0,Premium,Monthly,483.0,24.0,1.0
230304.0,42.0,Female,9.0,13.0,9.0,29.0,Standard,Annual,927.12,3.0,1.0
219310.0,24.0,Male,1.0,27.0,0.0,12.0,Basic,Monthly,452.8,4.0,1.0
26563.0,18.0,Male,42.0,25.0,4.0,21.0,Standard,Monthly,567.0,5.0,1.0
122789.0,24.0,Female,17.0,5.0,2.0,6.0,Standard,Monthly,666.0,8.0,1.0
171230.0,21.0,Female,7.0,17.0,4.0,23.0,Standard,Annual,870.0,23.0,1.0
208789.0,22.0,Male,18.0,20.0,10.0,26.0,Standard,Annual,440.36,23.0,1.0
209035.0,61.0,Male,27.0,27.0,6.0,11.0,Standard,Annual,151.53,1.0,1.0
436687.0,41.0,Male,25.0,10.0,4.0,1.0,Standard,Quarterly,687.46,13.0,0.0
246733.0,25.0,Male,55.0,21.0,7.0,8.0,Standard,Monthly,874.01,1.0,1.0
240888.0,45.0,Male,39.0,9.0,6.0,16.0,Basic,Monthly,526.52,12.0,1.0
404419.0,23.0,Male,41.0,1.0,0.0,11.0,Standard,Annual,856.39,24.0,0.0
367354.0,25.0,Male,15.0,29.0,2.0,13.0,Premium,Annual,514.94,24.0,0.0
368639.0,48.0,Female,32.0,9.0,3.0,15.0,Standard,Annual,967.69,10.0,0.0
76714.0,22.0,Female,2.0,22.0,9.0,5.0,Basic,Annual,496.0,9.0,1.0
4733.0,38.0,Male,36.0,8.0,3.0,21.0,Basic,Quarterly,108.0,12.0,1.0
305194.0,20.0,Male,41.0,10.0,2.0,3.0,Basic,Annual,952.36,12.0,0.0
178337.0,55.0,Female,42.0,26.0,2.0,0.0,Standard,Quarterly,225.0,24.0,1.0
300758.0,47.0,Female,55.0,18.0,4.0,8.0,Premium,Quarterly,871.84,13.0,0.0
138563.0,26.0,Female,38.0,21.0,0.0,2.0,Basic,Annual,630.0,28.0,1.0
147644.0,49.0,Male,49.0,22.0,4.0,25.0,Basic,Annual,977.0,10.0,1.0
148773.0,26.0,Female,46.0,3.0,9.0,29.0,Basic,Annual,690.0,19.0,1.0
224327.0,62.0,Male,30.0,30.0,9.0,14.0,Basic,Annual,728.66,2.0,1.0
11428.0,51.0,Female,21.0,7.0,2.0,29.0,Basic,Monthly,179.0,10.0,1.0
228736.0,30.0,Male,43.0,20.0,2.0,25.0,Premium,Annual,192.97,29.0,1.0
386860.0,32.0,Male,8.0,26.0,2.0,11.0,Basic,Annual,980.09,16.0,0.0
163485.0,48.0,Male,34.0,18.0,8.0,27.0,Standard,Annual,954.0,29.0,1.0
293929.0,21.0,Male,20.0,14.0,0.0,15.0,Standard,Annual,885.86,20.0,0.0
409129.0,34.0,Female,47.0,19.0,0.0,2.0,Standard,Annual,531.27,9.0,0.0
324066.0,50.0,Female,33.0,25.0,0.0,7.0,Premium,Annual,757.08,11.0,0.0
330912.0,37.0,Male,56.0,29.0,0.0,12.0,Premium,Quarterly,956.81,1.0,0.0
393434.0,35.0,Male,40.0,3.0,3.0,17.0,Basic,Annual,770.42,25.0,0.0
255608.0,18.0,Male,23.0,15.0,6.0,17.0,Standard,Annual,106.94,24.0,1.0
51942.0,36.0,Female,33.0,12.0,3.0,22.0,Basic,Monthly,957.0,15.0,1.0
248366.0,38.0,Male,22.0,8.0,3.0,15.0,Standard,Quarterly,687.62,9.0,1.0
211919.0,44.0,Female,33.0,7.0,7.0,25.0,Standard,Annual,369.32,10.0,1.0
116276.0,55.0,Male,27.0,6.0,5.0,7.0,Standard,Monthly,297.0,30.0,1.0
72965.0,38.0,Male,58.0,17.0,2.0,22.0,Premium,Quarterly,693.0,5.0,1.0
387490.0,23.0,Female,42.0,7.0,2.0,8.0,Premium,Annual,826.88,11.0,0.0
321856.0,46.0,Male,4.0,24.0,4.0,7.0,Premium,Annual,560.18,16.0,0.0
237563.0,35.0,Male,12.0,18.0,1.0,11.0,Basic,Annual,348.27,29.0,1.0
37379.0,51.0,Female,50.0,19.0,5.0,3.0,Basic,Monthly,188.0,12.0,1.0
355360.0,23.0,Female,18.0,10.0,0.0,13.0,Standard,Annual,972.31,6.0,0.0
54623.0,26.0,Male,5.0,11.0,2.0,14.0,Basic,Annual,919.0,24.0,1.0
147783.0,48.0,Female,8.0,27.0,10.0,26.0,Premium,Annual,555.0,10.0,1.0
311220.0,35.0,Male,52.0,21.0,1.0,16.0,Standard,Annual,543.16,6.0,0.0
14433.0,31.0,Female,47.0,13.0,5.0,17.0,Standard,Quarterly,337.0,25.0,1.0
12084.0,39.0,Female,21.0,3.0,2.0,27.0,Basic,Annual,994.0,1.0,1.0
189916.0,56.0,Female,24.0,25.0,8.0,1.0,Standard,Monthly,757.0,4.0,1.0
54263.0,52.0,Female,12.0,23.0,7.0,1.0,Standard,Quarterly,395.0,27.0,1.0
144704.0,64.0,Female,58.0,11.0,9.0,15.0,Premium,Annual,852.0,5.0,1.0
109986.0,51.0,Female,30.0,17.0,4.0,1.0,Premium,Monthly,435.0,18.0,1.0
230953.0,45.0,Female,40.0,4.0,3.0,4.0,Standard,Quarterly,233.0,26.0,1.0
267958.0,27.0,Male,16.0,18.0,0.0,19.0,Premium,Quarterly,732.37,17.0,0.0
266164.0,31.0,Male,32.0,22.0,2.0,19.0,Basic,Quarterly,805.1,1.0,0.0
362060.0,28.0,Male,21.0,30.0,2.0,2.0,Basic,Quarterly,581.03,18.0,0.0
315114.0,47.0,Male,34.0,5.0,1.0,19.0,Premium,Quarterly,762.25,12.0,0.0
345490.0,36.0,Male,31.0,8.0,1.0,14.0,Premium,Annual,947.34,4.0,0.0
354239.0,33.0,Male,36.0,23.0,0.0,11.0,Premium,Annual,954.53,7.0,0.0
12286.0,30.0,Male,6.0,28.0,7.0,15.0,Basic,Annual,773.0,5.0,1.0
399362.0,45.0,Female,47.0,2.0,0.0,1.0,Premium,Quarterly,881.15,6.0,0.0
414485.0,34.0,Male,22.0,28.0,1.0,19.0,Premium,Quarterly,632.27,11.0,0.0
129608.0,20.0,Female,16.0,18.0,10.0,26.0,Standard,Annual,961.0,9.0,1.0
83675.0,59.0,Female,49.0,28.0,1.0,30.0,Basic,Quarterly,159.0,10.0,1.0
224373.0,62.0,Male,11.0,27.0,6.0,6.0,Premium,Annual,303.14,16.0,1.0
246154.0,54.0,Female,7.0,9.0,8.0,1.0,Premium,Quarterly,434.2,14.0,1.0
147339.0,41.0,Female,23.0,21.0,5.0,2.0,Basic,Monthly,321.0,22.0,1.0
199739.0,38.0,Female,45.0,27.0,9.0,4.0,Basic,Annual,725.0,6.0,1.0
254971.0,65.0,Male,33.0,20.0,1.0,25.0,Basic,Monthly,244.78,11.0,1.0
395125.0,49.0,Male,22.0,20.0,0.0,3.0,Basic,Quarterly,663.33,26.0,0.0
234848.0,55.0,Female,1.0,16.0,4.0,28.0,Basic,Annual,367.84,2.0,1.0
168282.0,22.0,Male,2.0,24.0,1.0,9.0,Standard,Monthly,478.0,18.0,1.0
36849.0,33.0,Female,8.0,19.0,2.0,0.0,Basic,Quarterly,714.0,19.0,1.0
289177.0,37.0,Female,59.0,15.0,2.0,11.0,Premium,Annual,842.21,1.0,0.0
217369.0,45.0,Female,4.0,17.0,9.0,28.0,Basic,Monthly,270.15,26.0,1.0
41555.0,38.0,Male,53.0,27.0,8.0,16.0,Premium,Monthly,777.0,10.0,1.0
373193.0,31.0,Female,56.0,6.0,0.0,12.0,Premium,Annual,881.14,15.0,0.0
401739.0,45.0,Female,59.0,28.0,2.0,18.0,Basic,Annual,505.67,13.0,0.0
365924.0,44.0,Male,34.0,9.0,0.0,10.0,Standard,Annual,709.8,14.0,0.0
70251.0,56.0,Female,27.0,2.0,5.0,19.0,Basic,Annual,667.0,2.0,1.0
292776.0,29.0,Male,56.0,10.0,1.0,12.0,Premium,Annual,690.85,22.0,0.0
330871.0,24.0,Female,8.0,1.0,0.0,2.0,Premium,Quarterly,802.94,15.0,0.0
287402.0,42.0,Male,26.0,16.0,0.0,4.0,Basic,Quarterly,669.4,19.0,0.0
396524.0,50.0,Male,36.0,9.0,0.0,7.0,Standard,Annual,983.54,2.0,0.0
299048.0,25.0,Female,57.0,7.0,2.0,5.0,Basic,Quarterly,510.77,3.0,0.0
180964.0,50.0,Male,47.0,20.0,6.0,16.0,Basic,Annual,529.0,19.0,1.0
385754.0,49.0,Male,53.0,22.0,4.0,10.0,Basic,Annual,930.11,15.0,0.0
3450.0,21.0,Female,20.0,9.0,4.0,8.0,Basic,Annual,651.0,28.0,1.0
413564.0,45.0,Male,19.0,16.0,0.0,3.0,Premium,Annual,767.58,23.0,0.0
118152.0,61.0,Male,36.0,19.0,4.0,15.0,Premium,Monthly,361.0,28.0,1.0
312773.0,28.0,Female,1.0,29.0,1.0,2.0,Standard,Quarterly,583.62,15.0,0.0
70739.0,49.0,Female,5.0,30.0,6.0,14.0,Premium,Monthly,730.0,6.0,1.0
135391.0,25.0,Male,34.0,13.0,1.0,23.0,Premium,Quarterly,835.0,27.0,1.0
39516.0,46.0,Female,45.0,5.0,1.0,14.0,Premium,Annual,945.0,30.0,1.0
385906.0,36.0,Male,57.0,4.0,3.0,9.0,Premium,Quarterly,813.31,2.0,0.0
419882.0,24.0,Male,26.0,7.0,2.0,14.0,Premium,Annual,732.99,4.0,0.0
152978.0,24.0,Female,26.0,28.0,8.0,17.0,Premium,Monthly,799.0,16.0,1.0
243008.0,44.0,Female,22.0,16.0,6.0,0.0,Basic,Monthly,156.32,22.0,1.0
138513.0,59.0,Female,57.0,1.0,7.0,3.0,Premium,Monthly,302.0,22.0,1.0
367208.0,37.0,Female,42.0,22.0,1.0,13.0,Basic,Quarterly,702.15,7.0,0.0
147656.0,47.0,Male,12.0,18.0,3.0,16.0,Standard,Quarterly,808.0,23.0,0.0
71931.0,28.0,Female,11.0,27.0,8.0,14.0,Standard,Quarterly,532.0,28.0,1.0
150221.0,29.0,Female,30.0,16.0,8.0,15.0,Premium,Monthly,660.0,15.0,1.0
378108.0,49.0,Male,40.0,30.0,1.0,20.0,Premium,Annual,897.63,4.0,0.0
322338.0,31.0,Male,30.0,5.0,3.0,1.0,Standard,Annual,537.39,25.0,0.0
363169.0,50.0,Male,52.0,1.0,4.0,19.0,Basic,Annual,504.63,22.0,0.0
443364.0,49.0,Male,39.0,18.0,4.0,5.0,Basic,Annual,589.7,29.0,0.0
307228.0,20.0,Male,34.0,3.0,1.0,16.0,Premium,Quarterly,724.12,6.0,0.0
406517.0,42.0,Male,42.0,15.0,1.0,14.0,Premium,Quarterly,700.32,5.0,0.0
56380.0,32.0,Male,15.0,18.0,5.0,8.0,Standard,Monthly,663.0,3.0,1.0
236037.0,20.0,Female,52.0,3.0,10.0,16.0,Basic,Quarterly,167.8,12.0,1.0
91702.0,30.0,Male,5.0,14.0,9.0,25.0,Premium,Annual,338.0,19.0,1.0
292498.0,38.0,Female,24.0,15.0,1.0,1.0,Standard,Quarterly,692.2,3.0,0.0
305139.0,29.0,Male,11.0,29.0,0.0,19.0,Premium,Annual,869.24,1.0,0.0
216157.0,44.0,Female,9.0,11.0,4.0,16.0,Premium,Monthly,308.51,22.0,1.0
401958.0,48.0,Male,19.0,11.0,0.0,15.0,Standard,Quarterly,945.94,9.0,0.0
132738.0,60.0,Female,17.0,25.0,8.0,15.0,Premium,Monthly,953.0,11.0,1.0
180205.0,32.0,Male,44.0,1.0,3.0,16.0,Basic,Quarterly,393.0,3.0,1.0
101368.0,42.0,Female,60.0,28.0,8.0,2.0,Basic,Annual,265.0,16.0,1.0
76249.0,30.0,Female,1.0,3.0,0.0,26.0,Basic,Annual,394.0,24.0,1.0
1660.0,42.0,Female,19.0,18.0,10.0,12.0,Basic,Quarterly,359.0,25.0,1.0
222047.0,26.0,Male,50.0,19.0,6.0,4.0,Standard,Annual,621.78,21.0,1.0
147671.0,55.0,Male,55.0,26.0,7.0,18.0,Standard,Monthly,340.0,25.0,1.0
154583.0,56.0,Female,51.0,11.0,2.0,4.0,Basic,Quarterly,599.0,28.0,1.0
174666.0,43.0,Male,28.0,21.0,6.0,20.0,Standard,Annual,709.0,8.0,1.0
115387.0,44.0,Male,10.0,27.0,2.0,23.0,Standard,Quarterly,382.0,28.0,1.0
350038.0,20.0,Male,12.0,27.0,0.0,6.0,Basic,Annual,903.42,23.0,0.0
269161.0,46.0,Female,22.0,27.0,0.0,12.0,Standard,Annual,955.77,14.0,0.0
230989.0,60.0,Female,21.0,28.0,5.0,16.0,Basic,Monthly,489.18,12.0,1.0
436685.0,32.0,Female,28.0,24.0,3.0,16.0,Premium,Annual,978.73,12.0,0.0
208331.0,47.0,Male,6.0,28.0,1.0,27.0,Premium,Annual,576.33,17.0,1.0
83757.0,25.0,Female,38.0,17.0,8.0,9.0,Basic,Monthly,810.0,15.0,1.0
427316.0,50.0,Male,57.0,15.0,0.0,14.0,Premium,Quarterly,669.45,21.0,0.0
112989.0,29.0,Female,52.0,8.0,7.0,21.0,Basic,Monthly,272.0,30.0,1.0
408319.0,41.0,Female,57.0,3.0,1.0,14.0,Basic,Quarterly,997.17,10.0,0.0
122943.0,45.0,Male,23.0,4.0,1.0,26.0,Premium,Monthly,292.0,22.0,1.0
242681.0,37.0,Male,2.0,27.0,5.0,30.0,Premium,Monthly,458.65,7.0,1.0
157963.0,19.0,Female,1.0,15.0,10.0,7.0,Premium,Quarterly,748.0,22.0,1.0
252012.0,19.0,Male,60.0,12.0,8.0,21.0,Basic,Annual,759.08,7.0,1.0
404975.0,47.0,Male,55.0,11.0,3.0,6.0,Standard,Quarterly,893.7,7.0,0.0
274943.0,34.0,Male,15.0,26.0,0.0,18.0,Premium,Annual,517.79,21.0,0.0
139035.0,21.0,Male,17.0,21.0,7.0,0.0,Standard,Quarterly,208.0,12.0,1.0
187991.0,18.0,Male,28.0,29.0,2.0,23.0,Basic,Quarterly,672.0,12.0,1.0
271290.0,44.0,Female,21.0,25.0,1.0,9.0,Premium,Quarterly,762.86,8.0,0.0
15902.0,22.0,Female,35.0,22.0,7.0,12.0,Premium,Quarterly,597.0,20.0,1.0
362244.0,22.0,Female,18.0,24.0,2.0,2.0,Standard,Annual,704.51,6.0,0.0
4433.0,38.0,Female,59.0,3.0,0.0,23.0,Standard,Monthly,279.0,9.0,1.0
26564.0,58.0,Female,57.0,30.0,0.0,24.0,Basic,Monthly,662.0,30.0,1.0
112665.0,45.0,Male,18.0,30.0,4.0,21.0,Standard,Monthly,187.0,4.0,1.0
339687.0,50.0,Male,5.0,16.0,2.0,7.0,Standard,Quarterly,893.49,9.0,0.0
117170.0,64.0,Male,15.0,25.0,0.0,22.0,Basic,Annual,268.0,22.0,1.0
395923.0,27.0,Male,17.0,15.0,1.0,11.0,Premium,Quarterly,732.1,24.0,0.0
96657.0,29.0,Female,51.0,29.0,0.0,16.0,Premium,Annual,507.0,24.0,1.0
314622.0,43.0,Male,27.0,12.0,3.0,18.0,Premium,Annual,802.52,27.0,0.0
200947.0,57.0,Female,20.0,5.0,1.0,8.0,Basic,Quarterly,468.0,23.0,1.0
291536.0,31.0,Male,54.0,4.0,1.0,4.0,Basic,Annual,679.41,29.0,0.0
243215.0,61.0,Male,29.0,21.0,1.0,7.0,Standard,Quarterly,419.88,13.0,1.0
298520.0,44.0,Male,47.0,30.0,1.0,6.0,Basic,Quarterly,508.0,1.0,0.0
216192.0,21.0,Male,25.0,5.0,6.0,17.0,Premium,Monthly,261.95,22.0,1.0
434456.0,37.0,Male,15.0,16.0,0.0,12.0,Premium,Quarterly,990.38,11.0,0.0
120513.0,57.0,Female,12.0,10.0,5.0,19.0,Standard,Annual,465.0,25.0,1.0
363216.0,27.0,Male,7.0,23.0,2.0,6.0,Standard,Annual,802.05,28.0,0.0
66781.0,30.0,Male,23.0,10.0,0.0,15.0,Basic,Quarterly,211.0,3.0,1.0
342135.0,48.0,Male,37.0,22.0,4.0,12.0,Standard,Annual,741.75,1.0,0.0
156799.0,35.0,Male,32.0,14.0,7.0,4.0,Standard,Quarterly,387.0,30.0,1.0
357798.0,39.0,Female,52.0,5.0,0.0,14.0,Standard,Annual,893.26,8.0,0.0
196852.0,38.0,Female,24.0,27.0,1.0,14.0,Premium,Monthly,854.0,9.0,1.0
270102.0,49.0,Female,6.0,8.0,3.0,14.0,Premium,Quarterly,838.34,2.0,0.0
68918.0,43.0,Male,55.0,1.0,1.0,29.0,Premium,Monthly,231.0,20.0,1.0
72035.0,43.0,Female,14.0,25.0,8.0,18.0,Basic,Monthly,531.0,16.0,1.0
324702.0,40.0,Male,3.0,7.0,2.0,5.0,Standard,Quarterly,842.81,28.0,0.0
109438.0,53.0,Female,12.0,18.0,8.0,17.0,Standard,Annual,949.0,16.0,1.0
18055.0,26.0,Female,57.0,15.0,4.0,4.0,Basic,Monthly,636.0,28.0,1.0
149470.0,31.0,Male,57.0,29.0,0.0,5.0,Basic,Monthly,409.0,9.0,1.0
56418.0,38.0,Female,25.0,4.0,7.0,0.0,Basic,Quarterly,635.0,21.0,1.0
43673.0,51.0,Male,40.0,19.0,8.0,18.0,Basic,Monthly,217.0,5.0,1.0
41699.0,49.0,Male,17.0,10.0,1.0,6.0,Premium,Monthly,832.0,15.0,1.0
253353.0,43.0,Male,30.0,29.0,3.0,7.0,Premium,Monthly,154.76,8.0,1.0
384841.0,48.0,Female,20.0,27.0,3.0,5.0,Standard,Quarterly,743.24,13.0,0.0
